,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Manufactured Location,Year,Mileometer(in kms),Fuel_Type,Mode,Owner_Type,Mileage,Engine,Power,Seats,Price,Age,Efficiency,Avg_kms_per_year
2861,2861,2861,2861,2952,Tata Indigo eCS LS (TDI) BS-III,Pune,2015,83000,Diesel,Manual,First,19.09,1405.0,69.01,5.0,2.7,9,0.2766265758585712,9222.222222222223
2862,2862,2862,2862,2953,Honda Amaze S i-Dtech,Kolkata,2013,38755,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.2,11,0.2616632860040568,3523.181818181818
2863,2863,2863,2863,2954,Maruti Swift VXI BSIV,Delhi,2016,30000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.0,8,0.2493887530562347,3750.0
2864,2864,2864,2864,2955,Maruti Ertiga ZDI,Chennai,2012,40000,Diesel,Manual,First,20.77,1248.0,88.8,7.0,7.0,12,0.2338963963963964,3333.3333333333335
2865,2865,2865,2865,2956,Hyundai Grand i10 Era,Kolkata,2014,19500,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,2.85,10,0.2304878048780487,1950.0
2866,2866,2866,2866,2957,Nissan Micra Active XV,Ahmedabad,2016,41000,Petrol,Manual,First,19.69,1198.0,67.04,5.0,4.25,8,0.2937052505966587,5125.0
2867,2867,2867,2867,2958,Hyundai Grand i10 Asta Option,Bangalore,2014,30000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4.9,10,0.2304878048780487,3000.0
2868,2868,2868,2868,2959,Jeep Compass 2.0 Sport,Hyderabad,2017,37000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,16.9,7,0.1005882352941176,5285.714285714285
2869,2869,2869,2869,2960,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2014,62000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,4.25,10,0.2986468200270635,6200.0
2870,2870,2870,2870,2961,Honda Amaze S AT i-Vtech,Pune,2015,42023,Petrol,Automatic,First,15.5,1198.0,86.7,5.0,4.34,9,0.1787773933102652,4669.222222222223
2871,2871,2871,2871,2962,BMW X3 xDrive20d Advantage Edition,Kolkata,2012,51001,Diesel,Automatic,First,16.09,1995.0,184.0,5.0,17.0,12,0.087445652173913,4250.083333333333
2872,2872,2872,2872,2963,BMW 3 Series 320d Luxury Line,Kochi,2017,55389,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,28.45,7,0.1026086956521739,7912.714285714285
2873,2873,2873,2873,2964,Honda City V AT,Kochi,2014,46728,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,6.15,10,0.1341358555460017,4672.8
2874,2874,2874,2874,2965,Mahindra Ssangyong Rexton RX5,Kochi,2014,58995,Diesel,Manual,First,12.83,2696.0,162.0,7.0,9.25,10,0.0791975308641975,5899.5
2875,2875,2875,2875,2966,Maruti Swift Dzire LDI,Delhi,2015,37857,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.85,9,0.3593243243243243,4206.333333333333
2876,2876,2876,2876,2967,Maruti Swift VDI BSIV,Jaipur,2014,71000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.8,10,0.3405405405405405,7100.0
2877,2877,2877,2877,2968,Honda Brio S Option MT,Pune,2012,49024,Petrol,Manual,First,18.4,1198.0,86.8,5.0,2.3,12,0.2119815668202765,4085.3333333333335
2878,2878,2878,2878,2969,Hyundai Grand i10 Sportz,Mumbai,2016,10770,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.75,8,0.2304878048780487,1346.25
2879,2879,2879,2879,2970,Tata Zest Quadrajet 1.3 75PS XM,Pune,2017,72000,Diesel,Manual,First,22.95,1248.0,74.0,5.0,5.0,7,0.3101351351351351,10285.714285714286
2880,2880,2880,2880,2971,Hyundai EON Era Plus,Jaipur,2015,91000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5,9,0.3822463768115942,10111.111111111111
2881,2881,2881,2881,2972,Hyundai i20 1.2 Spotz,Mumbai,2017,14000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.95,7,0.2273005010387388,2000.0
2882,2882,2882,2882,2973,Volvo S60 D4 KINETIC,Delhi,2014,48000,Diesel,Automatic,Second,9.0,1984.0,181.0,5.0,16.0,10,0.0497237569060773,4800.0
2883,2883,2883,2883,2974,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,75136,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.15,10,0.2526714158504007,7513.6
2884,2884,2884,2884,2975,Maruti Ritz VXI,Hyderabad,2014,32500,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,4.05,10,0.2459207459207459,3250.0
2885,2885,2885,2885,2976,Hyundai i20 1.4 CRDi Magna,Hyderabad,2010,94500,Diesel,Manual,Second,21.9,1396.0,90.0,5.0,3.1,14,0.2433333333333333,6750.0
2886,2886,2886,2886,2977,Maruti Dzire VXI,Hyderabad,2013,34900,Petrol,Manual,First,22.0,1197.0,81.8,5.0,5.49,11,0.2689486552567237,3172.7272727272725
2887,2887,2887,2887,2978,Porsche Panamera 2010 2013 4S,Coimbatore,2010,42400,Petrol,Automatic,Third,8.0,4806.0,394.3,4.0,42.91,14,0.0202891199594217,3028.5714285714284
2888,2888,2888,2888,2979,Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,5.7,9,0.2373333333333333,5555.555555555556
2889,2889,2889,2889,2980,Honda Brio S MT,Kolkata,2014,35000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,2.85,10,0.2235023041474654,3500.0
2890,2890,2890,2890,2981,Chevrolet Beat LS,Bangalore,2012,37000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,2.35,12,0.234256926952141,3083.3333333333335
2891,2891,2891,2891,2982,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32807,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,14.76,6,0.1071723000824402,5467.833333333333
2892,2892,2892,2892,2983,Honda City ZX GXi,Pune,2008,119000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,2.25,16,0.2269230769230769,7437.5
2893,2893,2893,2893,2984,Maruti Ritz LXi,Mumbai,2016,12000,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.65,8,0.2156177156177156,1500.0
2894,2894,2894,2894,2985,Ford EcoSport 1.5 TDCi Trend,Delhi,2016,46727,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.25,8,0.2309564864590729,5840.875
2895,2895,2895,2895,2986,BMW 3 Series 320d,Hyderabad,2010,73336,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,10.69,14,0.0776470588235294,5238.285714285715
2896,2896,2896,2896,2987,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9000,Petrol,Manual,Second,17.01,1591.0,121.3,5.0,5.5,10,0.1402308326463314,900.0
2897,2897,2897,2897,2988,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,240000,Diesel,Manual,Fourth & Above,12.8,2494.0,102.0,8.0,5.1,19,0.1254901960784313,12631.578947368422
2898,2898,2898,2898,2989,Maruti Wagon R LXI,Mumbai,2014,25422,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.25,10,0.3356205250596658,2542.2
2899,2899,2899,2899,2990,Maruti Ertiga VDI,Mumbai,2018,14000,Diesel,Manual,First,25.47,1248.0,88.5,7.0,9.25,6,0.2877966101694915,2333.3333333333335
2900,2900,2900,2900,2991,Maruti Alto LXi BSIII,Hyderabad,2008,66000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.7,16,0.4254859611231101,4125.0
2901,2901,2901,2901,2992,Maruti A-Star Vxi,Kochi,2010,55324,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.87,14,0.2874432677760968,3951.714285714286
2902,2902,2902,2902,2993,BMW X5 3.0d,Bangalore,2009,90000,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,17.75,15,0.0468085106382978,6000.0
2903,2903,2903,2903,2994,Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,2017,43000,Petrol,Manual,First,18.15,1198.0,82.0,5.0,4.5,7,0.2213414634146341,6142.857142857143
2904,2904,2904,2904,2995,Hyundai i10 Magna AT,Bangalore,2008,58483,Petrol,Automatic,Second,19.2,1197.0,80.0,5.0,2.95,16,0.24,3655.1875
2905,2905,2905,2905,2996,Honda Civic 2006-2010 1.8 S AT,Pune,2007,93000,Petrol,Automatic,Second,12.9,1799.0,130.0,5.0,2.6,17,0.0992307692307692,5470.588235294118
2906,2906,2906,2906,2997,Hyundai i10 Sportz 1.2,Hyderabad,2010,50000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.0,14,0.2580481622306717,3571.4285714285716
2907,2907,2907,2907,2998,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Ahmedabad,2014,78616,Diesel,Automatic,Second,14.84,2143.0,170.0,5.0,15.5,10,0.0872941176470588,7861.6
2908,2908,2908,2908,2999,Toyota Etios G,Pune,2011,37000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,2.8,13,0.1983545587738082,2846.153846153846
2909,2909,2909,2909,3000,Honda City 1.5 E MT,Kolkata,2010,54801,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.5,14,0.1440677966101695,3914.3571428571427
2910,2910,2910,2910,3001,Maruti Swift Dzire VDI,Bangalore,2014,29000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.75,10,0.3162162162162162,2900.0
2911,2911,2911,2911,3002,Maruti Swift VXI,Pune,2010,68000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,2.8,14,0.2689486552567237,4857.142857142857
2912,2912,2912,2912,3003,Hyundai Verna 1.6 EX VTVT,Kolkata,2014,58000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.59,10,0.1402308326463314,5800.0
2913,2913,2913,2913,3004,Maruti Ritz VDi,Pune,2012,64290,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,12,0.3137679199350825,5357.5
2914,2914,2914,2914,3005,Toyota Fortuner 4x2 Manual,Mumbai,2015,31000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,19.85,9,0.0771513353115727,3444.4444444444443
2915,2915,2915,2915,3006,Jeep Compass 2.0 Limited,Pune,2018,16039,Diesel,Manual,First,17.1,1956.0,170.0,5.0,18.5,6,0.1005882352941176,2673.1666666666665
2916,2916,2916,2916,3007,Hyundai i20 Asta Option 1.2,Hyderabad,2017,19860,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.95,7,0.2273005010387388,2837.1428571428573
2917,2917,2917,2917,3009,Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,2012,75391,Diesel,Manual,First,13.93,2179.0,138.0,7.0,3.75,12,0.1009420289855072,6282.583333333333
2918,2918,2918,2918,3010,Maruti Swift Dzire LDi,Jaipur,2008,78000,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,2.3,16,0.2611637347767253,4875.0
2919,2919,2919,2919,3011,Tata Indigo eCS eLS BS IV,Kolkata,2016,78000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.3,8,0.3622663382118533,9750.0
2920,2920,2920,2920,3012,Maruti Swift LDI,Hyderabad,2016,52000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.95,8,0.3837837837837837,6500.0
2921,2921,2921,2921,3013,Maruti Celerio VXI AT,Kolkata,2016,30000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.49,8,0.3445704057279236,3750.0
2922,2922,2922,2922,3014,BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2016,19254,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,47.7,8,0.056937984496124,2406.75
2923,2923,2923,2923,3015,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2015,29651,Petrol,Manual,First,16.47,1198.0,74.0,5.0,6.43,9,0.2225675675675675,3294.5555555555557
2924,2924,2924,2924,3016,Tata Safari DICOR 2.2 LX 4x2,Bangalore,2011,80000,Diesel,Manual,First,13.93,2179.0,138.03,7.0,4.5,13,0.100920089835543,6153.846153846154
2925,2925,2925,2925,3017,Mini Cooper S Carbon Edition,Kolkata,2018,2971,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,39.75,6,0.0751381215469613,495.1666666666667
2926,2926,2926,2926,3018,Ford Figo Petrol Titanium,Kolkata,2015,21400,Petrol,Manual,First,15.6,1196.0,70.0,5.0,4.0,9,0.2228571428571428,2377.777777777778
2927,2927,2927,2927,3019,Honda City i DTEC V,Ahmedabad,2015,77000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.98,9,0.2636916835699797,8555.555555555555
2928,2928,2928,2928,3020,Hyundai Tucson CRDi,Delhi,2006,80000,Diesel,Manual,Second,12.6,1991.0,112.0,7.0,1.75,18,0.1125,4444.444444444444
2929,2929,2929,2929,3021,Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,2013,81755,Diesel,Manual,First,20.0,1968.0,108.5,5.0,4.75,11,0.184331797235023,7432.272727272727
2930,2930,2930,2930,3022,Toyota Fortuner 3.0 Diesel,Hyderabad,2016,99593,Diesel,Manual,First,11.5,2982.0,171.0,7.0,23.5,8,0.067251461988304,12449.125
2931,2931,2931,2931,3023,Hyundai Verna 1.6 SX,Hyderabad,2014,39791,Diesel,Manual,First,22.32,1582.0,126.32,5.0,7.49,10,0.1766941101963268,3979.1
2932,2932,2932,2932,3024,Mahindra XUV500 W6 2WD,Hyderabad,2015,113000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.85,9,0.1078571428571428,12555.555555555555
2933,2933,2933,2933,3025,Renault KWID RXT,Mumbai,2017,24000,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.5,7,0.4722326454033771,3428.5714285714284
2934,2934,2934,2934,3026,Hyundai i20 Asta 1.2,Bangalore,2015,39000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,6.3,9,0.2273005010387388,4333.333333333333
2935,2935,2935,2935,3027,Honda City V AT,Bangalore,2012,37000,Petrol,Automatic,First,15.6,1497.0,116.3,5.0,6.75,12,0.1341358555460017,3083.3333333333335
2936,2936,2936,2936,3028,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,61108,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,28.88,7,0.0553807106598984,8729.714285714286
2937,2937,2937,2937,3029,Skoda Superb Elegance 1.8 TSI AT,Kochi,2016,61648,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,14.23,8,0.0868462757527733,7706.0
2938,2938,2938,2938,3030,BMW 3 Series 320d Sport,Mumbai,2012,37000,Diesel,Automatic,Third,22.69,1995.0,190.0,5.0,15.0,12,0.1194210526315789,3083.3333333333335
2939,2939,2939,2939,3032,Maruti Ritz LDi,Jaipur,2013,65000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.75,11,0.3137679199350825,5909.090909090909
2940,2940,2940,2940,3034,Toyota Fortuner 3.0 Diesel,Jaipur,2011,148009,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,12.75,13,0.067251461988304,11385.307692307691
2941,2941,2941,2941,3035,Maruti Swift Lxi BSIII,Mumbai,2009,53001,Petrol,Manual,First,16.1,1298.0,88.2,5.0,1.95,15,0.1825396825396825,3533.4
2942,2942,2942,2942,3036,Tata Tigor 1.2 Revotron XT,Mumbai,2018,22345,Petrol,Manual,First,20.3,1199.0,84.0,5.0,4.95,6,0.2416666666666666,3724.1666666666665
2943,2943,2943,2943,3037,Honda City i VTEC CVT VX,Delhi,2015,50000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,8.25,9,0.1534526854219949,5555.555555555556
2944,2944,2944,2944,3038,BMW 3 Series 320d,Hyderabad,2013,48183,Diesel,Automatic,First,13.2,1995.0,170.0,5.0,20.99,11,0.0776470588235294,4380.272727272727
2945,2945,2945,2945,3039,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,2010,93000,Diesel,Automatic,Second,14.21,2143.0,203.0,5.0,17.5,14,0.07,6642.857142857143
2946,2946,2946,2946,3040,Maruti Swift VDI,Kochi,2015,53500,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.36,9,0.3837837837837837,5944.444444444444
2947,2947,2947,2947,3041,Maruti Ertiga VXI,Delhi,2014,17585,Petrol,Manual,First,16.02,1373.0,93.7,7.0,6.35,10,0.1709711846318036,1758.5
2948,2948,2948,2948,3042,Hyundai Verna 1.6 VTVT,Kolkata,2011,36226,Petrol,Manual,First,17.01,1591.0,121.3,5.0,2.95,13,0.1402308326463314,2786.6153846153848
2949,2949,2949,2949,3043,Land Rover Discovery Sport TD4 HSE,Coimbatore,2019,25899,Diesel,Automatic,First,12.63,2179.0,147.5,5.0,55.7,5,0.0856271186440678,5179.8
2950,2950,2950,2950,3044,Hyundai Santro Xing GL,Kolkata,2009,60170,Petrol,Manual,First,0.0,1086.0,62.0,5.0,1.15,15,0.0,4011.3333333333335
2951,2951,2951,2951,3045,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,11200,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,37.5,7,0.1149624149862784,1600.0
2952,2952,2952,2952,3046,Hyundai i10 Magna 1.2,Kochi,2017,49045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.07,7,0.2580481622306717,7006.428571428572
2953,2953,2953,2953,3047,Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,45000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.99,12,0.2986468200270635,3750.0
2954,2954,2954,2954,3048,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.9,7,0.2745762711864407,5714.285714285715
2955,2955,2955,2955,3049,Renault Duster 85PS Diesel RxL,Mumbai,2016,36600,Diesel,Manual,First,19.87,1461.0,83.8,5.0,7.49,8,0.2371121718377088,4575.0
2956,2956,2956,2956,3050,Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,2009,117000,Diesel,Manual,First,18.0,1248.0,75.0,5.0,1.1,15,0.24,7800.0
2957,2957,2957,2957,3051,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2016,16000,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,56.0,8,0.0443485086342229,2000.0
2958,2958,2958,2958,3052,Hyundai Xcent 1.2 CRDi S,Mumbai,2016,50000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,3.5,8,0.3433824523455455,6250.0
2959,2959,2959,2959,3053,Hyundai Verna CRDi SX ABS,Hyderabad,2008,150000,Diesel,Manual,First,18.1,1493.0,110.0,5.0,3.0,16,0.1645454545454545,9375.0
2960,2960,2960,2960,3054,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6.1,10,0.1402308326463314,1100.0
2961,2961,2961,2961,3055,Ford Figo Petrol ZXI,Bangalore,2010,102016,Petrol,Manual,First,15.6,1196.0,70.0,5.0,2.25,14,0.2228571428571428,7286.857142857143
2962,2962,2962,2962,3056,Maruti Swift VDI Optional,Chennai,2016,38000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.95,8,0.3405405405405405,4750.0
2963,2963,2963,2963,3057,Renault Pulse RxL,Hyderabad,2013,71491,Diesel,Manual,First,23.08,1461.0,63.12,5.0,4.95,11,0.3656527249683143,6499.181818181818
2964,2964,2964,2964,3058,Volkswagen Polo 1.2 MPI Highline,Bangalore,2015,46354,Petrol,Manual,Second,16.47,1198.0,74.0,5.0,5.49,9,0.2225675675675675,5150.444444444444
2965,2965,2965,2965,3059,BMW 3 Series 320d Luxury Line,Delhi,2019,87000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,6.67,5,0.1194210526315789,17400.0
2966,2966,2966,2966,3060,Skoda Rapid 1.6 MPI Active,Ahmedabad,2015,20765,Petrol,Manual,First,15.0,1598.0,103.52,5.0,6.25,9,0.1448995363214837,2307.222222222222
2967,2967,2967,2967,3062,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,51076,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,34.88,10,0.05,5107.6
2968,2968,2968,2968,3063,Maruti Ciaz VDi Plus,Jaipur,2016,84085,Diesel,Manual,First,26.21,1248.0,88.5,5.0,6.9,8,0.2961581920903955,10510.625
2969,2969,2969,2969,3064,Honda City i DTEC VX,Kolkata,2014,55000,Diesel,Manual,First,25.1,1498.0,98.6,5.0,5.99,10,0.2545638945233266,5500.0
2970,2970,2970,2970,3065,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Mumbai,2010,73000,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,10.4,14,0.0401838235294117,5214.285714285715
2971,2971,2971,2971,3066,Audi A6 2011-2015 3.0 TDI Quattro Premium Plus,Pune,2012,50001,Diesel,Automatic,First,14.57,2967.0,241.38,5.0,29.0,12,0.0603612561106968,4166.75
2972,2972,2972,2972,3067,Mahindra Xylo H4,Coimbatore,2016,93166,Diesel,Manual,Second,14.02,2179.0,118.3,7.0,5.85,8,0.1185122569737954,11645.75
2973,2973,2973,2973,3068,Honda City 1.5 EXI AT,Kochi,2006,99583,Petrol,Automatic,Third,12.0,1493.0,100.0,5.0,2.21,18,0.12,5532.388888888889
2974,2974,2974,2974,3069,Maruti SX4 ZXI MT BSIV,Mumbai,2010,72000,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.4,14,0.1500484027105517,5142.857142857143
2975,2975,2975,2975,3070,Toyota Corolla Altis G,Pune,2009,70000,Petrol,Manual,Third,14.53,1798.0,138.1,5.0,3.0,15,0.1052136133236785,4666.666666666667
2976,2976,2976,2976,3071,Volkswagen Vento Petrol Highline AT,Pune,2012,61000,Petrol,Automatic,Second,14.4,1598.0,103.6,5.0,3.75,12,0.138996138996139,5083.333333333333
2977,2977,2977,2977,3072,Hyundai EON Era Plus,Pune,2015,66510,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.95,9,0.3822463768115942,7390.0
2978,2978,2978,2978,3073,Skoda Laura Ambition 2.0 TDI CR MT,Hyderabad,2011,84062,Diesel,Manual,First,20.0,1968.0,108.5,5.0,5.8,13,0.184331797235023,6466.307692307692
2979,2979,2979,2979,3074,Maruti Swift VDI,Hyderabad,2012,80799,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.9,12,0.3094594594594594,6733.25
2980,2980,2980,2980,3075,Toyota Corolla Altis 1.8 VL CVT,Kolkata,2018,5000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,16.95,6,0.1034557704846772,833.3333333333334
2981,2981,2981,2981,3076,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2013,92000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5,11,0.1299,8363.636363636364
2982,2982,2982,2982,3077,Tata Tiago Wizz 1.05 Revotorq,Hyderabad,2017,53000,Diesel,Manual,First,27.28,1047.0,69.0,5.0,5.0,7,0.3953623188405797,7571.428571428572
2983,2983,2983,2983,3078,Skoda Rapid 1.6 MPI Ambition,Mumbai,2015,39822,Petrol,Manual,First,15.41,1598.0,103.52,5.0,4.68,9,0.1488601236476043,4424.666666666667
2984,2984,2984,2984,3079,Ford Endeavour 3.2 Titanium AT 4X4,Mumbai,2016,29000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,29.8,8,0.0553807106598984,3625.0
2985,2985,2985,2985,3080,Renault KWID RXL,Kochi,2017,24214,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.46,7,0.4722326454033771,3459.1428571428573
2986,2986,2986,2986,3081,Hyundai i20 1.4 Asta CRDi with AVN,Pune,2012,75000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,4.0,12,0.2555555555555555,6250.0
2987,2987,2987,2987,3082,Skoda Laura Ambiente,Chennai,2012,77216,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,4.5,12,0.1650943396226415,6434.666666666667
2988,2988,2988,2988,3083,Toyota Corolla Altis Diesel D4DG,Kochi,2013,74290,Diesel,Manual,First,21.43,1364.0,87.2,5.0,5.87,11,0.2457568807339449,6753.636363636364
2989,2989,2989,2989,3084,Mahindra Scorpio S8 8 Seater,Delhi,2015,61000,Diesel,Manual,First,15.4,2179.0,120.0,8.0,9.5,9,0.1283333333333333,6777.777777777777
2990,2990,2990,2990,3085,Audi Q5 2.0 TDI Premium Plus,Chennai,2013,44000,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,32.5,11,0.0812392426850258,4000.0
2991,2991,2991,2991,3086,Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,2014,74041,Diesel,Manual,First,18.2,1248.0,73.8,8.0,3.88,10,0.2466124661246612,7404.1
2992,2992,2992,2992,3087,BMW 3 Series 320d,Coimbatore,2013,85846,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,13.08,11,0.1194210526315789,7804.181818181818
2993,2993,2993,2993,3088,Nissan Sunny 2011-2014 Diesel XV,Delhi,2012,52000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.5,12,0.255188679245283,4333.333333333333
2994,2994,2994,2994,3089,Honda Accord 2.4 MT,Mumbai,2010,47000,Petrol,Manual,Second,12.8,2354.0,177.6,5.0,3.5,14,0.072072072072072,3357.1428571428573
2995,2995,2995,2995,3090,Hyundai Verna CRDi,Bangalore,2010,72010,Diesel,Manual,First,16.8,1493.0,110.0,5.0,4.45,14,0.1527272727272727,5143.571428571428
2996,2996,2996,2996,3091,Maruti Omni E MPI STD BS IV,Jaipur,2015,15000,Petrol,Manual,First,16.8,796.0,34.2,8.0,2.35,9,0.4912280701754385,1666.6666666666667
2997,2997,2997,2997,3092,Honda City i VTEC SV,Kolkata,2015,480000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.0,9,0.1483375959079284,53333.333333333336
2998,2998,2998,2998,3093,Audi A7 2011-2015 Sportback,Kolkata,2012,24720,Diesel,Automatic,Second,0.0,2967.0,241.4,5.0,28.0,12,0.0,2060.0
2999,2999,2999,2999,3094,Ford Fiesta 1.4 ZXi Leather,Chennai,2007,75000,Petrol,Manual,Second,16.6,1388.0,68.0,5.0,2.0,17,0.2441176470588235,4411.764705882353
3000,3000,3000,3000,3095,Hyundai i20 1.4 Asta,Mumbai,2015,57000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.35,9,0.2540290769750929,6333.333333333333
3001,3001,3001,3001,3096,Mercedes-Benz E-Class E250 CDI Avantgrade,Kochi,2015,41057,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,24.63,9,0.0646444554947787,4561.888888888889
3002,3002,3002,3002,3098,Ford EcoSport 1.5 TDCi Trend Plus,Chennai,2016,20000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.9,8,0.2309564864590729,2500.0
3003,3003,3003,3003,3099,Hyundai i20 1.2 Magna,Mumbai,2011,52359,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.25,13,0.23125,4027.6153846153848
3004,3004,3004,3004,3100,Honda City i VTEC V,Delhi,2016,17000,Petrol,Manual,Second,17.8,1497.0,117.3,5.0,8.25,8,0.1517476555839727,2125.0
3005,3005,3005,3005,3101,Nissan Micra Diesel XV,Kolkata,2011,39002,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.85,13,0.3657686212361331,3000.153846153846
3006,3006,3006,3006,3102,Ford Figo Diesel EXI,Pune,2010,129986,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,3.2,14,0.2941176470588235,9284.714285714286
3007,3007,3007,3007,3103,Nissan Micra XL,Kolkata,2013,45000,Petrol,Manual,First,18.44,1198.0,75.0,5.0,1.75,11,0.2458666666666666,4090.909090909091
